Company Name,Ticker,Market Cap (mil),Last EPS Surprise (%),Div. Yield %,Exchange,Month of Fiscal Yr End,Sector,Industry,F2 Consensus Est.,F1 Consensus Est.,F0 Consensus Est.,P/E (Trailing 12 Months),P/E (F1),P/E (F2),PEG Ratio,Price/Cash Flow,Price/Book,Price/Sales,Next EPS Report Date  (yyyymmdd),Current ROE (TTM),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Annual Sales ($mil),EBITDA ($mil),EBIT ($mil),Net Margin %,Operating Margin 12 Mo %,Debt/Total Capital,Debt/Equity Ratio,Current Ratio,Quick Ratio,Avg Volume,52 Week High,52 Week Low,Beta,% Price Change (YTD),Dividend ,Current Assets  ($mil),Current Liabilities ($mil),Long Term Debt ($mil),Shares Outstanding (mil)
"SUMCO","SUOPY","5205.37","","3.41","OTC","12","Computer and Technology","Semiconductor - General","3.86","3.34","2.82","10.32","8.9","7.7","","6.09","1.2","1.59","20230329","11.06","","3876.92089","3059","953.25299","472.87298","14.51","14.51","16.39699",".19612","3.91","","1233","33.32","24.01","1.35","13.3","1.01","4387.1831","944.51599","986.89501","175.09"
"Suntec Real Estate Investment Trust","SURVF","3067.2","","0","OTC","12","Finance","REIT and Equity Trust - Other","","","","","","","","8.64","","","20230421","","","","309.99","479.13","478.54501","","","","","","","0","1.34","1.04",".53","2.86","0","230.809","450.12899","3288.79492","2840"
"Suzano","SUZ","10999.01","68.09","15.83","NYSE","12","Basic Materials","Paper and Related Products","1.39","1.96","3.68","2.4","4.12","5.81",".59","1.84","1.71","1.14","20230503","82.87","14.95","","9651.31","7894.03515","6439.74121","46.24","46.24","68.233","2.14794","2.56","2.17","1416360","12.5","7.86","1.19","-12.55","1.28","7190.65722","2807.20605","13799.0996","1361.26"
"SKANDINAVISKA","SVKEF","27670.9","","0","OTC","12","Finance","Banks - Foreign","","","","10.33","","","","10.34","1.37","3.48","20230426","13.57","-1.96","","8657.48","3354.53491","3354.53491","33.55","46.12","80.11299","4.02847","1.54","1.54","452","12.81","9.35",".82","11.36","0","275701.8125","178912.29687","81650.07812","2160"
"Seven and I Holdings Co.","SVNDY","39269.38","","1.17","OTC","2","Retail-Wholesale","Retail - Miscellaneous","1.93","1.81","1.37","15.94","12.24","11.48","","7.03","1.49",".45","20230406","9.02","8.92","86670","78491.84","6190.12792","2915.59497","2.32","2.77","48.102",".92686",".96","","40981","23.81","17.82",".17","3.53",".26","23442.9707","22326.52929","23195.74023","1772.88"
"Svenska Handelsbanken Ab Publ","SVNLY","16038.23","18.18","6.66","OTC","12","Finance","Banks - Foreign",".57",".56",".5","7.64","7.23","7.11","1.43","6.45",".88","2.45","20230329","10.93","","","5804.58","3691.906","3444.94702","33.03","42.56","19.00699",".23467","1.89","","243025","5.32","3.92",".81","-18.67",".27","300624.8125","160114","3761.16601","3960.06"
"ShockWave Medical","SWAV","7818.69","274.75","0","NSDQ","12","Medical","Medical - Instruments","4.53","3.92","2.99","37.59","54.7","47.24","","34.98","15.14","15.97","20230508","59.99","144.43","670.93298","489.73","128.10299","122.71399","44.1","44.1","4.51859",".04732","7.25","6.06","451560","310.53","115.91",".97","4.2","0","459.263","63.374","24.19799","36.49"
"Swatch Group","SWGAY","48424.03","",".99","OTC","12","Consumer Staples","Consumer Products - Staples","1.22","1.11",".91","","14.95","13.61","","38.09","3.83","","","","","9039.57031","7859.06","1577.08898","1151.64196","","",".01659",".00016","9.23","3.13","39108","18.23","10.81",".83","16.99",".16","10890.82031","1179.93505","2.09599","2917.11"
"Stanley Black & Decker","SWK","11364.33","69.7","4.31","NYSE","12","Industrial Products","Manufacturing - Tools & Related Products","4.93",".83","4.4","16.39","89.28","15.05","9.92","8.48","1.13",".67","20230427","8.08","6.13","16209.94433","16947.4","948.59997","376.39999","6.24","4.27","35.527",".55103","1.21",".32","1903559","146.37","71.66","1.31","-1.16","3.2","7974.70019","6569.20019","5352.8999","153.05"
"Skyworks Solutions","SWKS","18272.47","0","2.16","NSDQ","9","Computer and Technology","Semiconductors - Radio Frequency","10.48","9.28","11.12","10.76","12.38","10.97",".83","7.9","3.29","3.44","20230502","28.65","10.33","4968.5708","5485.5","2218.60009","1524.5","22.33","32.55","23.346",".30456","2.79","1.64","1672914","140.29","79.38","1.29","26.13","2.48","3229.8999","1226.90002","1689.90002","158.97"
"Southwestern Energy","SWN","5341.12","-13.33","0","NYSE","12","Oils-Energy","Oil and Gas - Exploration and Production - United States","1.68","1.02","1.35","3.7","4.75","2.88","","2.03","1.25",".36","20230427","87.78","30.69","7828.22119","15002","3269","2084","12.32","9.75","50.38999","1.01572",".48",".48","32889148","9.64","4.71","1.28","-17.09","0","1664","3481","4392","1101.26"
"Swire Pacific","SWRAY","28742.59","","3.42","OTC","12","Transportation","Transportation - Airline","",".79",".45","","9.56","",".69","23.6",".72","","","","","","11642.55","2088.54394","1526.125","","","13.097",".1507","1.05","","36148","9.37","5.46",".59","-13.22",".26","6290.98486","6213.12109","5697.03417","3806.97"
"Southwest Gas","SWX","4116.73","-26.11","4.05","NYSE","12","Utilities","Utility - Gas Distribution","3.59","3.49","3.3","19.89","17.54","17.06","3.51","6.16","1.34",".83","20230508","5.86","11.72","4897.68017","4960.01","197.11799","-273.33701","-4.1","3.96","59.866","1.43957","1.08","1.08","812072","94.14","59.29",".27","-1.02","2.48","3707.6621","3422.96289","4403.29882","67.21"
"Sensient Technologies","SXT","3104.88","","2.23","NYSE","12","Basic Materials","Chemical - Specialty","","","","22.35","","","","16.14","3.09","2.16","20230505","14.35",".49","","1437.04","249.218","196.751","9.8","9.67","38.672",".63058","3.43","1.36","168756","89.04","65.19",".9",".84","1.64","934.78002","272.15301","630.33099","42.23"
"Synchrony Financial","SYF","12254.46","12.5","3.28","NYSE","12","Finance","Financial - Miscellaneous Services","5.16","5.06","5.98","4.63","5.54","5.43","1.32","3.7","1.04",".71","20230417","24.07","-3.01","16495.69335","17526","4894","4475","17.51","19.16","52.435","1.16904","1.2","1.2","6349211","40.7","27.62","1.62","-14.67",".92","93237","77500","14191","437.04"
"Symrise","SYIEY","14776.7","",".66","OTC","12","Consumer Staples","Cosmetics","1.09",".94",".88","","28.02","24.25","2.19","19.84","3.8","","20230328","","","5301.74511","4526.48","966.95397","665.65502","","","39.5",".6529","2.59","","67497","31.22","23.15",".82","-2.29",".17","2756.51904","1354.135","1587.86694","559.09"
"Stryker","SYK","104818.75","5.63","1.08","NYSE","12","Medical","Medical - Products","11.06","10.02","9.18","29.62","27.62","25.01","2.84","22.92","6.3","5.68","20230427","22.39","7.58","19718.04296","18449","3681","2683","12.78","19.36","41.643",".71358","1.63","1","1316408","283.14","189.27",".93","13.17","3","10275","6303","11857","378.83"
"SYMBIOTIC INC","SYM","12043.65","-140","0","NSDQ","9","Business Services","Technology Services",".24","-.14","-.22","","","90.33","","57731.74","238.73","16.67","20230509","-148.58","","982.15997","593.31","-133.10001","-139.08901","-6.08","-9.07","0","0","1.05",".98","773391","22.79","8.81","1.14","81.57","0","605.39801","522.95697","0","555.52"
"Synaptics","SYNA","4280.38","-6.78","0","NSDQ","6","Computer and Technology","Electronics - Semiconductors","9.51","9.32","13.38","8.14","11.66","11.42","","7.37","3.29","2.45","20230504","33.67",".39","1465.15002","1739.7","511.6","350.70001","13.41","30.97","42.82199",".74892","4.42","2.66","474759","228.48","82.54","1.57","14.18","0","1403.40002","463.39999","975.70001","39.4"
"Syneos Health","SYNH","3563.88","4.24","0","NSDQ","12","Medical","Medical Info Systems","3.76","3.28","4.67","7.31","10.54","9.18","","5.14","1.02",".66","20230505","13.19","6.93","5033","5393.08","644.14099","396.962","4.94","9.05","43.173",".75973","1.13","1.13","1786320","84.75","25.7","1.66","-5.89","0","1943.93603","1724.69104","2655.29003","103.24"
"Sysco","SYY","37887.56","-3.61","2.63","NYSE","6","Consumer Staples","Food - Miscellaneous","4.55","4.03","3.23","20.56","18.52","16.4","1.45","14.76","26.37",".51","20230509","140.94","2.22","76387.07812","68636.15","3273.65405","2370.41601","1.93","2.52","87.846","7.2045","1.24",".69","2216715","89.74","70.71","1.1","-2.37","1.96","10483.21972","8750.05371","10066.92968","507.6"
"Suzuki Motor","SZKMY","17524.65","15.68","1.64","OTC","3","Auto-Tires-Trucks","Automotive - Foreign","15.52","14.01","11.74","11","10.19","9.19","","6.34",".97",".51","20230510","8.33","-1.39","34351.35937","31785.35","3931.45996","2494.06494","4.64","4.56","14.35499",".1676","1.56","1.34","4162","153","113.71","1.06","11","2.34","18255.8496","11183","4301.66406","122.79"
"AT&T","T","132686.89","3.39","5.96","NYSE","12","Computer and Technology","Wireless National","2.49","2.4","2.64","6.87","7.75","7.47","2.31","3.61","1.25","1.03","20230420","14.18","-2.97","122698.44531","120741","21035","3014","-6.6","15.6","54.67599","1.20633",".59",".53","29804672","24.18","14.63",".66","1.09","1.11","33108","56173","128423","7129.87"
"Takeda Pharmaceutical Co.","TAK","51772.71","","3.3","NYSE","3","Medical","Medical - Drugs","","2.16","2","8.52","7.57","","","4.57","1.16","1.71","20230510","12.43","18.37","30086.99023","31790.92","9365.72851","4175.68408","6.84","19.59","38.79399",".63383","1.16",".81","2608696","16.44","12.42",".64","4.87",".54","23083.41015","19097","36858.62109","3164.59"
"Molson Coors","TAP","10965.95","22.64","3.23","NYSE","12","Consumer Staples","Beverages - Alcohol","4.4","4.09","3.86","12.37","12.38","11.52","3.19","4.51",".85",".86","20230502","6.65","-1.76","10961.79101","12807.5","1725.59997","188.1","-1.37","8.34","32.312",".47736",".78",".55","1882081","59.75","47.02",".83","-1.59","1.64","2638","3375.3999","6165.20019","216.29"
"Tate & Lyle","TATYY","3894.59","","1.16","OTC","3","Consumer Staples","Food - Miscellaneous","","","1.46","","","","","13.14","","","","","","2145.68994","1877.97","229.455","92.875","","","","","","2.66","1704","62.97","28.52",".67","11.42",".45","3262.89599","1065.32397","898.69598","100.4"
"Tencent","TCEHY","457832.53","-2.08",".38","OTC","12","Computer and Technology","Internet - Services","2.09","1.66","1.61","27.34","28.83","22.89","","19.47","","5.6","20230517","8.93","21.46","87859.53906","82414.74","34148.29296","26085.18945","33.12","20.8","","","","","3825398","52.55","25.68",".3","12.96",".18","75145.85937","62480.1914","43791.53125","9568.08"
"Trip.com Group Limited","TCOM","23228.97","650","0","NSDQ","12","Consumer Discretionary","Leisure and Recreation Services","1.55","1",".13","134.15","36.04","23.37","","53.4","1.42","7.89","20230626",".31","-12.24","5056.8872","2907","394","604","6.45","6.11","13.329",".15378","1.08","","5785961","40.06","19.35",".53","5.29","0","8907","8270","2520","641.33"
"Tingyi Cayman Islands","TCYMF","9750.7","","0","OTC","12","Consumer Staples","Food - Miscellaneous","","","","","","","","9.06","3.43","","20230327","","","","11482.75","1421.94201","934.98199","","","28.44899",".39761",".79","","0","2.32","1.39","-.27","0","0","3978.34497","4622.87597","984.307","5620"
"The Toronto Dominion Bank","TD","103489.9","1.86","5","NYSE","10","Finance","Banks - Foreign","7.22","6.63","6.14","8.7","8.52","7.83","1.06","7.68","1.39","1.61","20230525","16.02","4.93","37900.82812","48714.53","20290.78906","18918.96093","18.23","29.23","9.20429",".1127",".97",".97","3359483","81.71","56.36",".9","-12.68","2.83","1106281","1143630","8770.07226","1830.06"
"Teradata","TDC","3928.27","12.9","0","NYSE","12","Computer and Technology","Computer- Storage Devices","2.34","1.96","1.61","23.4","19.63","16.38","1.24","19.32","15.14","2.19","20230504","28.46","-3.82","1818.03002","1795","225","91","1.84","9.69","68.148","2.13953","1.02","1.01","1067851","50.66","29.09",".91","14.02","0","1028","1007","552","102.35"
"Transdigm Group","TDG","38430.99","6.26","0","NYSE","9","Aerospace","Aerospace - Defense Equipment","26.09","22.33","16.64","37.46","31.52","26.98","1.74","34.59","","6.82","20230509","-30.59","6.54","6164.47021","5429","2454","2203","16.53","19.89","","-5.82182","4.21","3.03","315444","770.15","509.83","1.36","11.79","0","5649","1426","19369","54.6"
"Teladoc Health","TDOC","4075.18","14.81","0","NYSE","12","Medical","Medical Services","-1.14","-1.41","-61.29","","","","",".3","1.76","1.69","20230426","-4.35","64.28","2596.79589","2406.84","22.729","-13654.07032","-567.53","-10.67","39.95",".66527","3.29","3.15","3693164","76.17","22.29","1.08","5.96","0","1315.38793","399.76901","1535.28796","162.62"
"Teledyne Technologies","TDY","19970.99","9.29","0","NYSE","12","Aerospace","Aerospace - Defense Equipment","20.44","19.04","17.76","23.38","22.32","20.79","3.29","16.6","2.44","3.66","20230426","11","16.05","5731.3999","5458.6","1329.59997","997.40002","14.45","15.9","30.731",".44318","1.85","1.27","179538","488.63","331.1","1.08","6.26","0","2817.8999","1523.40002","3620.5","46.99"
"Atlassian","TEAM","39140.15","45.16","0","NSDQ","6","Computer and Technology","Internet - Software","1.95","1.51","1.69","98.53","100.87","78.24","5.04","","67.78","12.31","20230427","-73.57","33.03","3493.35888","2802.88","-444.79001","-538.74799","-11.17","12.45","63.38","1.73077","1.3","1.19","2368496","317.18","116.34",".83","18.68","0","1899.25402","1594.05603","999.419","256.29"
"BioTechne Corp","TECH","11408.73","-4.08",".44","NSDQ","6","Medical","Medical - Biomedical and Genetics","2.38","2.01","1.98","36.96","36.09","30.43","2.01","29.34","6.23","10.19","20230503","15.87","14.11","1157.91296","1105.6","413.764","312.695","23.38","28.42","9.86629",".10946","4.4","2.64","922145","112.41","70.5","1.24","-12.48",".32","605.55603","176.018","243.41","157.27"
"Teck Resources","TECK","17770.31","-17.71","1.04","NYSE","12","Basic Materials","Mining - Miscellaneous","5.13","5.25","6.87","5.01","6.69","6.84","1.13","3.53",".87","1.23","20230426","18.76","7.23","12169.32128","13319.35","6493.58691","5205.9458","18.05","26.29","19.81399",".2471","1.41",".96","4297144","45.74","25.73","1.09","-7.22",".37","6378.97607","4510.58886","5039.0288","506.42"
"Telefonica","TEF","23389.71","71.43","5.67","NYSE","12","Utilities","Diversified Communication Services",".22",".25",".33","11.57","15.88","18.69","","10.44",".7",".56","20230511","6.53","-7.29","42106.39453","42143.95","6311.06396","6311.06396","5.07","5.26","52.50899","1.10568",".98",".91","856960","5.36","3.15",".59","13.45",".23","23799.76953","24338.16015","36938.16015","5775.24"
"TE Connectivity","TEL","39455.86","2","1.8","NYSE","9","Computer and Technology","Electronics - Miscellaneous Components","7.53","6.56","7.3","17.61","19","16.55","2.76","12.6","3.47","2.42","20230426","21.25","2.75","15724.75488","16281","3584","2799","13.85","14.03","23.55699",".29901","1.66",".99","1860058","137.45","107.52","1.32","8.61","2.24","7268","4632","3292","316.46"
"Telenor","TELNY","16219.72","","5.49","OTC","12","Utilities","Diversified Communication Services",".79",".67",".58","9.99","17.3","14.76","","3.71","2.41","1.43","20230502","38.51","-3.44","11381.29003","10329.31","4725.24902","1779.39404","39.55","14.4","56.92399","1.32146",".6",".58","55676","15.25","8.59",".48","24.79",".64","3359.80102","5554.39306","8881.2041","1399.46"
"Tenable Holdings","TENB","5078.93","71.43","0","NSDQ","12","Computer and Technology","Internet - Software",".73",".53",".32","117.61","84.12","61.43","","","18.56","7.43","20230425","-30.75","25.38","807.91601","683.19","-44.09401","-66.28801","-13.5","6.49","57.198","1.33634","1.47","1.47","872934","62.66","29.28","1.24","17.14","0","857.16699","584.15997","361.97","113.65"
"Teradyne","TER","16594.14","24.32",".41","NSDQ","12","Computer and Technology","Electronics - Testing Equipment","4.92","2.97","4.07","24.96","35.84","21.61","4.77","20.11","6.76","5.26","20230425","30.09","15.22","2787.27392","3155.04","954.77899","844.104","22.68","22.6","0","0","3.03","2.59","1620907","125.37","71.37","1.55","21.74",".44","2257.91503","746.263","0","156.05"
"Teva Pharmaceutical Industries","TEVA","9376","4.41","0","NYSE","12","Medical","Medical - Generic Drugs","2.52","2.41","2.51","3.34","3.5","3.35","2.4","2.34","1.08",".63","20230502","28.06","-6.4","15010.01171","14925","-1757","-3065","-15.76","18.84","68.731","2.19802","1.05",".72","9010386","11.37","6.86","1.22","-7.46","0","12051","11469","19103","1110.9"
"Terex","TEX","3105","18.58","1.3","NYSE","12","Industrial Products","Manufacturing - Construction and Mining","5.14","4.89","4.12","10.57","9.41","8.94",".5","8.94","2.63",".7","20230427","27.44","-5.7","4730.0708","4417.7","462.89999","415.70001","6.79","6.8","39.574",".65492","1.96",".97","1101294","60.32","27.37","1.67","7.68",".6","1962","998.59997","773.59997","67.5"
"Truist Financial","TFC","43682.52","1.56","6.32","NYSE","12","Finance","Banks - Major Regional","5.05","4.83","4.95","6.62","6.81","6.51","1.37","5.23",".81","1.72","20230420","12.53","19.21","24917.57031","25356","10211","8845","24.69","30.28","41.645",".80207",".81",".8","21750778","60.56","30.56","1.1","-23.57","2.08","352565","436917","43203","1328.14"
"","TFI","3794.98","","1.92","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","966579","48.24","43.48",".15","2.26",".9","","","","81.35"
"TFI International","TFII","9721.64","-1.15","1.25","NYSE","12","Transportation","Transportation - Services","8.7","7.62","8.02","14","14.72","12.9",".84","8.36","3.94","1.1","20230427","30.98","","8211.5664","8812.49","1578.38098","1147.78796","9.34","8.3","34.173",".51913","1.31","1.28","238975","127.85","72.99","1.57","11.98","1.4","1263.56298","966.68103","1278.67004","86.61"
"TFS Financial","TFSL","3540.53","0","8.95","NSDQ","9","Finance","Financial - Savings and Loan",".25",".27",".26","43.55","46.78","50.52","","34.88","1.92","7.42","20230427","4.42","-2.06","320.70001","433.14","184.08299","157.048","16.9","26.39","72.94699","2.69642","1.64","1.63","443017","17.06","12.3",".49","-12.35","1.13","14676.5498","9005.15527","4793.22119","280.33"
