Company Name,Ticker,Market Cap (mil),Last EPS Surprise (%),Div. Yield %,Exchange,Month of Fiscal Yr End,Sector,Industry,F2 Consensus Est.,F1 Consensus Est.,F0 Consensus Est.,P/E (Trailing 12 Months),P/E (F1),P/E (F2),PEG Ratio,Price/Cash Flow,Price/Book,Price/Sales,Next EPS Report Date  (yyyymmdd),Current ROE (TTM),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Annual Sales ($mil),EBITDA ($mil),EBIT ($mil),Net Margin %,Operating Margin 12 Mo %,Debt/Total Capital,Debt/Equity Ratio,Current Ratio,Quick Ratio,Avg Volume,52 Week High,52 Week Low,Beta,% Price Change (YTD),Dividend ,Current Assets  ($mil),Current Liabilities ($mil),Long Term Debt ($mil),Shares Outstanding (mil)
"Adecco","AHEXY","5401.44","","2.26","OTC","12","Business Services","Outsourcing","1.91","1.53","1.85","9.54","10.45","8.37","1.5","3.74","1.34",".22","20230803","13.93","-3.39","23538.43945","24911.43","1185.46594","928.73297","1.42","2.23","40.838",".69028","1.1","","22741","19.73","13.26","1.32","-2.17",".36","9137.08105","5591.33105","3254.708","336.85"
"Asahi Kasei","AHKSY","9632.07","","2.48","OTC","3","Basic Materials","Chemical - Diversified ","","","","9.15","","","","3.52",".69",".45","20230803","7.25","","","20181.44","3265.3479","1947","4.73","4.94","21.406",".27235","1.58","","35290","16.38","12.57",".73","-2.61",".34","11874.45996","8222.26464","3760.25097","696.97"
"C3.ai","AI","3009.47","72.73","0","NYSE","4","Computer and Technology","Computers - IT Services","-.19","-.35","-.46","","","","","","3.18","11.28","20230531","-27.12","","316.747","252.76","-186.086","-191.27601","-98.35","-98.35","0","0","7.66","","14814446","33.87","10.26","1.55","139.68","0","1060.43603","150.169","0","112.21"
"American International Group","AIG","39307","13.99","2.36","NYSE","12","Finance","Insurance - Multi line","7.79","6.47","4.41","11.22","8.4","6.97",".84","4.78",".86",".76","20230814","8.55","2.99","48370.23828","56437","20255","15407","11.71","7.23","7.8488",".08607",".3",".31","3862100","64.55","47.16","1.11","-14.12","1.28","106116","345911","27179","723.75"
"Air Liquide","AIQUY","91062.66","","1.37","OTC","12","Basic Materials","Chemical - Diversified ","1.45","1.32","1.28","","26.42","23.99","2.83","16.53","3.52","","","","","31206.83593","31543.94","7153.31298","4555.24023","","","29.27",".41383",".92",".7","148610","36.03","22.22",".79","22.97",".48","8635.83203","9356.81054","10713.8496","2618.25"
"Apartment Income REIT","AIRC","5239.89","-5.17","5.13","NYSE","12","Finance","REIT and Equity Trust - Residential","2.52","2.41","2.4","14.76","14.54","13.92","","4.19","2.35","6.52","20230727","22.9","","862.367","773.72","1441.37695","1090.432","64.27","64.27","60.46699","1.49636",".13",".33","784610","46.13","32.8",".9","2.36","1.8","301.40499","911.29101","3244.14306","149.2"
"Air China","AIRYY","13924.58","","0","OTC","12","Transportation","Transportation - Airline",".65","-.27","-6.46","","","26.45","","18.73","2.42","1.37","20230829","-80.69","-20.14","16755.30078","8362.92","-608.32398","-2531.22413","-40.81","-40.81","80.44899","4.11487",".3","","14","19.67","12.58",".62","-3.32","0","4711.49316","14201.05957","20067.39843","810.04"
"Applied Industrial Technologies","AIT","5030.83","12.26","1.08","NYSE","6","Industrial Products","Manufacturing - General Industrial ","8.77","8.57","6.24","15.46","15.19","14.84","","15.92","3.64","1.17","20230810","26.15","4.32","4366.54003","3810.68","413.414","356.57501","7.73","7.65","30.187",".4324","3.14","1.82","176757","146.69","89.72","1.19","3.27","1.4","1359.52905","499.62701","649.15002","38.65"
"Assurant","AIZ","7004.84","55.11","2.12","NYSE","12","Finance","Insurance - Multi line","14.39","12.07","10.52","12.34","10.92","9.16",".93","8.8","1.59",".68","20230801","13.47","6.15","10642.57519","10193","640.20001","458.20001","2.33","5.59","32.624",".48421",".41",".42","384453","186.85","104.92",".54","5.38","2.8","11189.5996","26398.5996","2129.8999","53.15"
"Arthur J. Gallagher & Co.","AJG","45955.77","1","1.03","NYSE","12","Finance","Insurance - Brokerage","9.79","8.71","7.73","26.85","24.63","21.92","2.33","20","4.65","5.23","20230727","18.86","5.83","9491.8916","8550.6","2183.5","1583.90002","13.22","19.61","37.922",".61086","1.06","1.04","903055","218.62","149.05",".69","13.77","2.2","22834.5996","21888","5562.7998","214.25"
"Ajinomoto","AJINY","20132.33","",".76","OTC","3","Consumer Staples","Food - Miscellaneous","","","","39.58","","","","16.14","3.38","2","20230524","8.17","","","10238.59","1759.29895","1169.81604","5.08","5.08","24.29",".32082","1.91","","5055","38","21.94",".09","24.06",".29","5174.6289","2889.21606","2414.40087","529.8"
"Aerojet Rocketdyne Holdings","AJRD","4482.12","-2.27","0","NYSE","12","Aerospace","Aerospace - Defense Equipment","2.22","1.99","1.68","39.93","27.94","24.96","","25.72","7.96","1.95","20230807","20.42","3.92","2393.23999","2237.6","185.69999","126.9","3.23","4.91","33.609",".50621","1.53","1.43","702176","56.78","37.03",".57","-.77","0","1069","747.09997","288.39999","80.76"
"Akamai Technologies","AKAM","13358.78","6.06","0","NSDQ","12","Computer and Technology","Internet - Services","6.25","5.73","5.26","16.31","15.31","14.05","1.53","10.93","3.29","3.68","20230808","14.63","7.92","3760.14111","3616.65","1266.24804","669.09899","12.5","17.18","35.40499",".54811","2.03","2.41","1471699","102.74","70.75",".81","4.12","0","1969.56201","818.86798","2285.25805","152.2"
"AkzoNobel","AKZOY","14274.01","-3.23","3.31","OTC","12","Basic Materials","Chemical - Diversified ","1.69","1.38","1.02","34.86","20.28","16.5",".72","18.14","3.17","1.25","20230719","7.87",".97","11204.2998","11429.33","1152.63793","764.91302","2.68","3.66","42.284",".73262","1.09",".77","37273","29.56","18.06","1.16","25.01",".92","6578.67822","6053.98583","3510.59497","511.8"
"Air Lease","AL","4338.48","6","2.05","NYSE","12","Transportation","Transportation - Equipment and Leasing","6.01","4.77","-1.43","9.49","8.19","6.5",".58","4.47",".64","1.84","20230803","7.6","7.54","2668.87011","2317.3","1474.47094","407.41299","21.25","21.25","74.25","2.88348","1.03","1.12","634120","45.47","30.11","1.77","1.72",".8","780.01702","696.89898","18641.06054","111.01"
"Albemarle","ALB","24657.08","48.92",".76","NYSE","12","Basic Materials","Chemical - Diversified ","22.16","24.42","21.8","7.03","8.61","9.48",".54","8.53","2.61","2.81","20230802","45.57","13.44","10701.57519","7320.1","2857.25805","2556.41699","41.89","40.15","25.475",".34182","1.9","1.13","3053882","325.38","172.91","1.53","-3.1","1.6","5186.91699","2741.01489","3214.97192","117.34"
"Alcon","ALC","39608.83","16.67","0","NYSE","12","Medical","Medical - Instruments","3","2.63","2.24","35.92","30.79","26.97","2.07","17.85","1.99","4.46","20230808","5.68","8.56","9279.49902","8717","1708","597","3.84","12.58","18.75",".23076","2.05","1.11","1081783","80.82","56.51",".89","17.9","0","5193","2782","4541","490.09"
"Allete","ALE","3523.8","-14.29","4.41","NYSE","12","Utilities","Utility - Electric Power","4","3.68","3.6","19.33","16.68","15.37","2.04","8.14","1.05","2.01","20230802","5.4","2.51","1595.06005","1570.7","418","175.3","10.34","10.34","34.333",".52282","1.23",".37","229001","66.93","48.18",".74","-4.7","2.71","718","716.20001","1648.19995","57.32"
"Alfa Laval","ALFVY","15377.59","20.69","1.19","OTC","12","Construction","Engineering - R and D Services","1.55","1.4","1.2","31.22","26.54","23.97","2.97","19.82","4.75","2.88","20230719","15.03","2.58","5424.70019","5170.49","839.75299","608.06896","9.16","9.16","27.797",".38498","1.33","","8993","37.87","22.87","1.39","28.79",".44","3048.9729","2715.031","356.67898","413.88"
"Allegro MicroSystems","ALGM","7436.27","2.78","0","NSDQ","3","Computer and Technology","Electronics - Semiconductors","1.49","1.35","1.27","30.58","28.87","26.06","","30.58","7.69","7.87","20230727","22.37","","1032.40002","973.65","264.58898","213.682","19.83","20.37","2.5206",".02585","4.03","3.11","2049527","47.99","19.63","1.69","29.35","0","665.82897","165.32499","25","191.51"
"Align Technology","ALGN","22451.61","7.69","0","NSDQ","12","Medical","Medical - Dental Supplies","9.8","8.31","7.02","42.46","35.3","29.94","2.05","38.16","6.45","6.06","20230726","11.18","20.64","3891.73803","3734.64","724.84997","599.057","8.51","10.84","0","0","1.16","1.08","836380","363.06","174.58","1.6","39.13","0","2424.39111","1925.88696","0","76.52"
"Alight","ALIT","4780.75","8.33","0","NYSE","12","Computer and Technology","Internet - Software",".77",".65",".56","14.08","13.22","11.19","1.11","8.51",".96","1.48","20230802","3.07","","3499.96289","3132","474","81","-3.68","4.8","35.976",".5619","1.2","1.2","2617242","10.01","6.72",".69","2.75","0","2816","2348","2792","556.55"
"Allianz","ALIZY","91320.37","-10.77","3.84","OTC","12","Finance","Insurance - Multi line","2.79","2.53","1.72","10.73","8.97","8.13","2.5","9.31","1.57",".57","20230804","14.19","2.34","","160882.09","14392.18066","11681.26757","5.28","5.38","27.531",".37989",".12",".12","146007","25.03","15.58","1.08","5.56",".87","86481.59375","728527.625","22110.8496","4033.14"
"Alaska Air Group","ALK","5771.34","-29.17","0","NYSE","12","Transportation","Transportation - Airline","7.3","6.3","4.33","8.99","7.16","6.18",".3","5.89","1.56",".57","20230720","17.03","-2.2","10494.39355","9646","602","187",".58","6.34","32.73199",".48658",".64",".65","1546256","53.58","38.13","1.51","5.08","0","3040","4493","3276","127.91"
"Alkermes","ALKS","5013.54","133.33","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","1.73",".2",".25","131.22","153.78","17.46","","119.58","4.99","4.47","20230726","-5.02","1.54","1303.44396","1111.8","-76.40201","-154.26401","-14.65","-4.67","22.36199",".28802","2.25","1.91","1421149","31.87","21.94",".61","15.5","0","1130.30603","497.742","290.26998","166.12"
"Allstate","ALL","31250.46","32.99","2.99","NYSE","12","Finance","Insurance - Property and Casualty","13.45","4.01","-1.06","","29.68","8.84","4.24","53.9","2.03",".59","20230802","-7.77","6.53","52701.89062","51412","-676","-1523","-4.33","-2.37","32.728",".54872",".41",".38","1749189","141.37","105.11",".58","-12.32","3.56","24103","63290","7964","262.85"
"Allegion","ALLE","9717.23","17.04","1.63","NYSE","12","Industrial Products","Security and Safety Services","6.96","6.62","5.46","17.85","16.69","15.88","2.75","16.18","9.3","2.8","20230727","61.34","3.89","3678.58398","3271.9","688.29998","590.40002","14.07","15.74","66.87899","2.01924","1.87","1.05","843753","122.93","88.99","1.09","4.97","1.8","1214.59997","703.59997","2081.8999","87.95"
"Ally Financial","ALLY","8206.39","-6.82","4.4","NYSE","12","Finance","Financial - Consumer Loans","4.75","3.51","5.99","5.71","7.77","5.75","","2.42",".74",".98","20230718","14.79","8.36","8395.86132","8428","4539","3212","16.42","19.1","60.48799","1.85272",".92",".89","4125150","44.04","22.29","1.34","11.57","1.2","140960","157752","17762","300.82"
"Alnylam Pharmaceuticals","ALNY","23643.7","28.93","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","-3.17","-6.59","-9.62","","","","","","","20.68","20230727","-1287.8","86.79","1390.55505","1037.42","-885.47498","-971.02503","-93.13","-93.13","","-3.92643","3.77","3.34","689422","241.31","123.05",".48","-20.11","0","2692.24707","767.91497","1016.94201","124.53"
"Astellas Pharma","ALPMY","29606.09","","1.91","OTC","3","Medical","Medical - Drugs","1.13",".9",".73","20.45","18.08","14.48",".78","17.08","2.69","2.64","20230807","12.64","-.88","11411.60546","11240.82","1980","1327","6.27","13.08","8.6518",".09471","1.52","","60612","16.43","13.09",".6","7.92",".31","7568","5635","0","1809.66"
"Alstom","ALSMY","10957.06","",".6","OTC","3","Transportation","Transportation - Rail",".13",".06",".07","","48","22.15","","30.83","1.15","","20230524","","","18780.93945","17984.34","861.41198","-156.93801","","","25.45999",".34156",".82","","137948","3.04","1.55","1.23","21.01",".02","15392.66015","19175.43945","3753.71289","3804.53"
"Allison Transmission Holdings","ALSN","4485.38","21.71","1.87","NYSE","12","Auto-Tires-Trucks","Automotive - Original Equipment","6.79","6.61","5.23","8.1","7.45","7.26","1.06","6.6","4.54","1.58","20230802","67.83","-.87","2977.24804","2769","922","763","20.19","20.19","71.674","2.53036","1.98","1.34","836565","50.23","32.63",".98","18.41",".92","866","480","2501","91.06"
"Altair Engineering","ALTR","5631.54","24.14","0","NSDQ","12","Construction","Engineering - R and D Services","1.14","1",".73","82.14","69.82","61.07","5.82","152.9","9.28","9.74","20230803","-.23","9.85","620.23297","572.22","13.46","-23.83601","-9.84","-.23","27.04999",".37079","1.83","2.26","257888","72.11","43.85","1.5","53.55","0","526.82598","232.738","305.604","80.66"
"Autoliv","ALV","7486.94","3.45","3.03","NYSE","12","Auto-Tires-Trucks","Automotive - Original Equipment","8.95","6.39","4.12","17.95","13.64","9.74",".63","10.14","2.83",".81","20230728","16.3","-1.69","10041.90039","8842","1026","663","4.51","4.56","37.742",".6062","1.15",".75","1010566","96.14","66.63","1.7","13.91","2.64","3714","3642","1054","85.83"
"Antero Midstream","AM","5079.56","10.53","8.5","NYSE","12","Oils-Energy","Oil and Gas - Integrated - United States",".89",".81",".68","13.24","13.04","11.87","","8.61","2.33","5.29","20230726","17.56","51.57","1014.90899","919.98","841.83398","633.68402","34.62","40.25","60.49499","1.5313","1.02",".87","3360717","11.41","8.85","2.36","-1.85",".9","88.99299","102.077","3361.28198","479.66"
"Applied Materials","AMAT","109797.78","8.7",".8","NSDQ","10","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","6.67","7.01","7.37","16.24","18.54","19.47","3.31","15.52","8.18","4.12","20230817","54.45","12.71","24558.86523","25785","8271","7827","24.36","25.68","28.912",".4067","2.31","1.35","5402376","129.92","74.41","1.6","33.42","1.04","15925","7379","5457","845.12"
"Amcor","AMCR","15038.16","0","4.79","NYSE","6","Industrial Products","Containers - Paper and Packaging",".74",".73",".8","12.94","14.1","13.75",".34","8.3","3.52","1.01","20230816","27.94","35.15","14806.93164","14544","1901","1274","6.54","7.88","61.23099","1.57938","1.27",".67","8223558","13.49","10.01",".8","-14.19",".49","5853","5103","6340","1471.44"
"Advanced Micro Devices","AMD","173806.34","7.14","0","NSDQ","12","Computer and Technology","Electronics - Semiconductors","3.94","2.83","3.49","35.86","38.12","27.4","6.25","19.01","3.18","7.53","20230801","7.19","40.44","22974.07226","23601","5723","1272","1.71","17.08","4.31589",".0451","2.38","1.77","69458472","108.59","55.94","1.94","66.64","0","15019","6369","2467","1610.36"
"AMETEK","AME","34061.93","5.67",".68","NYSE","12","Computer and Technology","Electronics - Testing Equipment","6.43","6.11","5.63","25.31","24.2","23","2.7","20.77","4.39","5.42","20230801","18.42","5.56","6597.06005","6150.53","1831.30505","1511.87805","18.97","21.47","21.906",".2805","1.84",".95","1040585","147.79","107.14","1.22","5.78","1","2528.0581","1564.20202","2158.92797","230.48"
"Amplifon","AMFPF","7697.21","","0","OTC","12","Medical","Medical Services","1.34","1.21","1.13","31.48","28.1","25.37","","16.36","7","3.24","20230524","","","2495.53002","2304.92","559.91302","296.76699","","","","","","","1","40","19.11",".58","36","0","764.92401","1048.57202","1195.62304","226.39"
"Affiliated Managers Group","AMG","5158.24",".72",".03","NYSE","12","Finance","Financial - Investment Management","22.25","19.02","19.91","7.25","7.51","6.42",".69","6.19","1.22","2.3","20230807","19.63",".32","2247.5","2329.6","1928.19995","1860.80004","50.65","34.39","11.21899","0",".39",".22","234922","177.04","111.85","1.33","-9.82",".04","745.20001","3313.60009","0","36.1"
"Amgen","AMGN","119812.05","3.65","3.8","NSDQ","12","Medical","Medical - Biomedical and Genetics","19.26","18.12","17.63","12.87","12.38","11.65","1.77","9.21","22.4","4.57","20230803","248.47","3.23","27726.94531","26323","12169","8752","30.23","35.77","91.91","11.36144","3.14","1.1","2058836","292.39","224.23",".64","-14.63","8.52","22186","15687","37354","534.33"
"American Homes 4 Rent","AMH","12195.65","5.13","2.61","NYSE","12","Finance","REIT and Equity Trust - Residential","1.73","1.61","1.54","21.33","20.94","19.5","3.03","16.75","1.62","7.96","20230803","4.62","8.19","1580.41601","1490.53","883.09997","444.89599","21.69","21.69","36.82199",".58284",".88",".55","2039258","38.74","28.91",".67","11.85",".88","265.712","484.40301","4515.99804","361.78"
"A.P. Moller-Maersk","AMKBY","32325.65","6.61","25.94","OTC","12","Transportation","Transportation - Shipping",".53",".86","8","1.03","10.05","16.3","","1.5",".54",".39","20230524","61.21","","","61787","24618","19674","36.91","37.85","5.72849",".06076","2.64","","185970","15.51","8.38","1.47","-23","2.24","25802","12093","4315","3741.4"
"Amkor Technology","AMKR","5642.37","0","1.31","NSDQ","12","Computer and Technology","Electronics - Semiconductors","2.5","1.7","3.14","8.83","13.51","9.19","","4.07","1.51",".81","20230807","18.08","13.81","","7091.58","1531.44396","915.49499","9.19","9.19","22.142",".28439","2.08","1.61","758946","31.03","15.44","1.75","-4.21",".3","3301.23901","1662.41101","1088.52099","245.64"
"AMN Healthcare Services","AMN","3777.4","5.51","0","NYSE","12","Medical","Medical Services","7.77","8.23","11.56","8.78","11.58","12.26","3.48","6.15","4.03",".78","20230803","45.31","25.46","4025.0769","5243.24","784.96099","647.10101","7.93","9.81","50.72299","1.02932","1.33","1.27","817352","127.04","81.77",".33","-7.33","0","1093.64501","857.93298","843.505","39.65"
"Ameriprise Financial","AMP","31639.1","1.68","1.78","NYSE","12","Finance","Financial - Investment Management","33.64","30.28","24.54","11.49","10.03","9.03",".63","11.47","7.63","2.2","20230725","77.32","2.55","15490.11425","14286","4005","4045","15.41","20.6","58.852","1.43026",".66",".69","613114","355.33","223.12","1.46","-2.46","5.4","22896","33218","5184","104.18"
"American Tower","AMT","89028.24","6.72","3.27","NYSE","12","Finance","REIT and Equity Trust - Other","10.57","9.66","9.7","19.43","19.77","18.07","1.19","17.21","7.27","8.23","20230727","11.65","9.85","11005.8623","10711.1","6259.7998","2857.19995","12.85","12.85","73.9","2.8314",".61",".54","1742145","281.52","183.79",".57","-9.83","6.24","3445.69995","6338","34156","466.04"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","70910.4","4.08","2.55","NYSE","12","Computer and Technology","Wireless Non-US ","1.61","1.44","1.27","17","15.61","13.92",".75","5.8","3.23","1.63","20230711","19.11","-4.78","45000.10156","42010.57","17212","9041","8.9","9.61","44.852",".8133",".67",".69","1277920","22.96","16.15",".88","23.3",".57","18595","25181","21045","3160"
"Amazon.com","AMZN","1212260.88","47.62","0","NSDQ","12","Retail-Wholesale","Internet - Commerce","2.37","1.57","-.14","144.09","75.46","49.92","4.11","24.59","7.84","2.31","20230727","5.85","23.83","560366.1875","513983","38352","-3569",".82","1.59","30.27099",".43412",".92",".72","72582144","144.78","81.82","1.26","40.65","0","146791","155393","67150","10260.35"
"AutoNation","AN","6203.2","8.04","0","NYSE","12","Retail-Wholesale","Automotive - Retail and Whole Sales","20.17","21.72","24.15","5.46","6.26","6.74",".27","4.21","3.07",".23","20230720","61.01","6.3","25857.0664","26985","2217.30004","2009.80004","4.9","4.95","65.62","1.90867",".83",".32","554957","157.3","95.6","1.08","26.76","0","3138","3405.69995","3899.80004","45.61"
"Arista Networks","ANET","43609.68","5.93","0","NYSE","12","Computer and Technology","Communication - Components","6.4","5.85","4.38","27.36","24.2","22.09","1.61","32.23","8.18","8.98","20230807","31.33","17.4","5528.38818","4381.31","1657.26293","1581.79602","31.24","30.01","0","0","3.96","3.29","3359341","169.39","90.42","1.26","16.57","0","5550.74804","1293.531","0","308.28"
"Anta Sports Products","ANPDF","30250.25","","0","OTC","12","Consumer Discretionary","Shoes and Retail Apparel ",".71",".57",".4","","19.63","15.76","","17.76","5.74","","20230620","","","9145.98046","7973.34","2248.42993","1742.19995","","","","","","","1133","15.67","8.97",".64","-17.84","0","6184.81005","2471.16503","1770.875","2703.33"
"ANSYS","ANSS","26608.23","16.35","0","NSDQ","12","Computer and Technology","Computer - Software","9.57","8.6","7.7","36.19","35.67","32.07","4.67","38.27","5.56","12.38","20230802","12.73","13.58","2278.57397","2065.55","735.32501","598.04101","25.74","27.6","13.614",".15759","2.13","2.09","436401","332.8","200.33","1.25","27.03","0","1664.12194","794.83599","753.57397","86.7"
"Aon","AON","66222.52","-2.27",".76","NYSE","12","Finance","Insurance - Brokerage","16.06","14.41","13.16","23.65","22.49","20.18","2.47","21.5","1141.77","5.22","20230804","-4553.36","3.85","13197.48242","12479","3826","3562","20.63","22.71","99.455","182.36207","2.04","1.37","900201","336.17","248.5",".9","8.03","2.46","4177","3059","9825","204.25"
"A. O. Smith","AOS","10401.53","22.08","1.74","NYSE","12","Industrial Products","Manufacturing - Electronics","3.71","3.47","3.07","20.89","19.92","18.66","2.21","18.48","5.81","2.78","20230727","28.78","5.2","3795.2019","3753.9","310","233.1","6.49","13.61","15.59599",".18478","1.84","1.2","1187356","70.4","48.58","1.27","20.79","1.2","1633.69995","934.20001","334.5","150.44"
"APA","APA","10094.28","21.43","3.06","NSDQ","12","Oils-Energy","Oil and Gas - Exploration and Production - United States","6.68","5.38","7.71","4.67","6.08","4.9","5.11","2.77","7.1",".98","20230802","158.38","8.9","8411.57031","12132","6967","5734","19.72","22.41","80.177","4.04466","1.11",".93","5536121","51.39","30.68","3.53","-29.93","1","2708","2916","5451","308.6"
"Air Products and Chemicals","APD","61183.71","3.79","2.54","NYSE","9","Basic Materials","Chemical - Diversified ","12.47","11.39","10.28","25.29","24.18","22.1","2.54","16.72","4.16","4.66","20230803","16.96","9.08","13170.4873","12698.6","4220.8999","2882.69995","16.58","18.44","37.887",".60996","2.05","1.66","864683","325.25","221.98",".84","-10.64","7","6282.8999","3465.80004","7085.7998","222.12"
"APi Group","APG","5543.97","8.7","0","NYSE","12","Business Services","Business - Services","1.75","1.5","1.31","17.46","15.77","13.43",".91","8.33","2.56",".83","20230803","17.49","","6962.02978","6558","522","218","1.42","5.61","54.45","1.19538","1.53","1.3","1027307","24.11","13.27","1.54","25.31","0","2652","1921","2583","235.21"
"Amphenol","APH","45327.59","2.99","1.1","NYSE","12","Computer and Technology","Electronics - Connectors","3.17","2.85","2.97","25.21","26.76","24","3.14","20.07","6.15","3.58","20230726","27.1","11.86","12177.25292","12623","2988.69995","2595.80004","15.15","14.78","38.34999",".61922","2.64","1.64","2964476","82.09","62.51","1.23","0",".84","6479.10009","2676.10009","4575","595.32"
"Apple Hospitality REIT","APLE","3506.19","0","6.27","NYSE","12","Finance","REIT and Equity Trust - Other","1.72","1.64","1.54","9.57","9.34","8.92","1.63","10.73","1.11","2.72","20230803","4.99","-4.52","1325.34704","1238.42","388.17498","206.47799","12.39","12.39","32.66799",".48516",".98",".41","1790085","18.01","13.85","1.17","-2.98",".96","47.408","116.064","1478.255","229.01"
